date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,population,new_confirmed_0_30,new_confirmed_30_60,new_confirmed_60_80,new_confirmed_80_plus,cumulative_confirmed_0_30,cumulative_confirmed_30_60,cumulative_confirmed_60_80,cumulative_confirmed_80_plus,new_deceased_0_30,new_deceased_30_60,new_deceased_60_80,new_deceased_80_plus,cumulative_deceased_0_30,cumulative_deceased_30_60,cumulative_deceased_60_80,cumulative_deceased_80_plus,new_hospitalized_patients_0_30,new_hospitalized_patients_30_60,new_hospitalized_patients_60_80,new_hospitalized_patients_80_plus,cumulative_hospitalized_patients_0_30,cumulative_hospitalized_patients_30_60,cumulative_hospitalized_patients_60_80,cumulative_hospitalized_patients_80_plus,new_intensive_care_patients_0_30,new_intensive_care_patients_30_60,new_intensive_care_patients_60_80,new_intensive_care_patients_80_plus,cumulative_intensive_care_patients_0_30,cumulative_intensive_care_patients_30_60,cumulative_intensive_care_patients_60_80,cumulative_intensive_care_patients_80_plus,population_0_30,population_30_60,population_60_80,population_80_plus
2020-03-12,1811.0,59.0,6348.0,164.0,1052.0,5944.0,106.0,541.0,46937060,195.0,811.0,542.0,239.0,741.0,2587.0,1908.0,1050.0,1.0,4.0,17.0,37.0,1.0,8.0,39.0,115.0,48.0,306.0,443.0,246.0,250.0,1430.0,2422.0,1768.0,4.0,26.0,63.0,12.0,22.0,137.0,318.0,56.0,14075720,20948387,9032069,2880884
2020-03-13,2179.0,79.0,8527.0,243.0,1142.0,7086.0,147.0,688.0,46937060,243.0,961.0,607.0,314.0,984.0,3548.0,2515.0,1364.0,0.0,2.0,20.0,57.0,1.0,10.0,59.0,172.0,33.0,304.0,495.0,297.0,283.0,1734.0,2917.0,2065.0,2.0,40.0,98.0,7.0,24.0,177.0,416.0,63.0,14075720,20948387,9032069,2880884
2020-03-14,2032.0,108.0,10559.0,351.0,1237.0,8323.0,128.0,816.0,46937060,202.0,909.0,587.0,295.0,1186.0,4457.0,3102.0,1659.0,0.0,2.0,29.0,77.0,1.0,12.0,88.0,249.0,39.0,354.0,511.0,321.0,322.0,2088.0,3428.0,2386.0,4.0,36.0,78.0,9.0,28.0,213.0,494.0,72.0,14075720,20948387,9032069,2880884
2020-03-15,2310.0,131.0,12869.0,482.0,1370.0,9693.0,167.0,983.0,46937060,187.0,926.0,737.0,381.0,1373.0,5383.0,3839.0,2040.0,3.0,1.0,36.0,91.0,4.0,13.0,124.0,340.0,21.0,357.0,606.0,375.0,343.0,2445.0,4034.0,2761.0,1.0,49.0,102.0,9.0,29.0,262.0,596.0,81.0,14075720,20948387,9032069,2880884
2020-03-16,3264.0,183.0,16133.0,665.0,2124.0,11817.0,218.0,1201.0,46937060,209.0,1325.0,1081.0,555.0,1582.0,6708.0,4920.0,2595.0,0.0,9.0,50.0,124.0,4.0,22.0,174.0,464.0,53.0,551.0,988.0,504.0,396.0,2996.0,5022.0,3265.0,0.0,57.0,145.0,13.0,29.0,319.0,741.0,94.0,14075720,20948387,9032069,2880884
2020-03-17,4483.0,191.0,20616.0,856.0,2434.0,14251.0,250.0,1451.0,46937060,256.0,1882.0,1522.0,724.0,1838.0,8590.0,6442.0,3319.0,0.0,16.0,62.0,113.0,4.0,38.0,236.0,577.0,47.0,669.0,1090.0,599.0,443.0,3665.0,6112.0,3864.0,4.0,72.0,156.0,17.0,33.0,391.0,897.0,111.0,14075720,20948387,9032069,2880884
2020-03-18,4786.0,246.0,25402.0,1102.0,3092.0,17343.0,311.0,1762.0,46937060,298.0,2007.0,1569.0,785.0,2136.0,10597.0,8011.0,4104.0,1.0,8.0,89.0,148.0,5.0,46.0,325.0,725.0,70.0,892.0,1370.0,720.0,513.0,4557.0,7482.0,4584.0,7.0,93.0,192.0,12.0,40.0,484.0,1089.0,123.0,14075720,20948387,9032069,2880884
2020-03-19,5880.0,322.0,31282.0,1424.0,3356.0,20699.0,336.0,2098.0,46937060,306.0,2518.0,1960.0,927.0,2442.0,13115.0,9971.0,5031.0,2.0,20.0,91.0,207.0,7.0,66.0,416.0,932.0,86.0,999.0,1466.0,760.0,599.0,5556.0,8948.0,5344.0,4.0,111.0,197.0,16.0,44.0,595.0,1286.0,139.0,14075720,20948387,9032069,2880884
2020-03-20,6530.0,433.0,37812.0,1857.0,3920.0,24619.0,333.0,2431.0,46937060,360.0,2833.0,2187.0,990.0,2802.0,15948.0,12158.0,6021.0,1.0,21.0,172.0,239.0,8.0,87.0,588.0,1171.0,87.0,1197.0,1810.0,783.0,686.0,6753.0,10758.0,6127.0,6.0,98.0,213.0,12.0,50.0,693.0,1499.0,151.0,14075720,20948387,9032069,2880884
2020-03-21,5794.0,506.0,43606.0,2363.0,3498.0,28117.0,340.0,2771.0,46937060,274.0,2390.0,2086.0,933.0,3076.0,18338.0,14244.0,6954.0,0.0,23.0,187.0,293.0,8.0,110.0,775.0,1464.0,77.0,1140.0,1533.0,706.0,763.0,7893.0,12291.0,6833.0,9.0,105.0,215.0,6.0,59.0,798.0,1714.0,157.0,14075720,20948387,9032069,2880884
2020-03-22,5327.0,551.0,48933.0,2914.0,3340.0,31457.0,380.0,3151.0,46937060,264.0,2197.0,1864.0,903.0,3340.0,20535.0,16108.0,7857.0,0.0,31.0,191.0,328.0,8.0,141.0,966.0,1792.0,84.0,1076.0,1463.0,681.0,847.0,8969.0,13754.0,7514.0,6.0,121.0,226.0,19.0,65.0,919.0,1940.0,176.0,14075720,20948387,9032069,2880884
2020-03-23,8208.0,686.0,57141.0,3600.0,4947.0,36404.0,448.0,3599.0,46937060,454.0,3659.0,2660.0,1283.0,3794.0,24194.0,18768.0,9140.0,1.0,29.0,274.0,381.0,9.0,170.0,1240.0,2173.0,97.0,1584.0,2270.0,938.0,944.0,10553.0,16024.0,8452.0,5.0,155.0,262.0,15.0,70.0,1074.0,2202.0,191.0,14075720,20948387,9032069,2880884
2020-03-24,9726.0,723.0,66867.0,4323.0,5311.0,41715.0,511.0,4110.0,46937060,498.0,4086.0,3307.0,1656.0,4292.0,28280.0,22075.0,10796.0,1.0,32.0,276.0,414.0,10.0,202.0,1516.0,2587.0,99.0,1668.0,2474.0,1011.0,1043.0,12221.0,18498.0,9463.0,6.0,163.0,313.0,17.0,76.0,1237.0,2515.0,208.0,14075720,20948387,9032069,2880884
2020-03-25,10141.0,824.0,77008.0,5147.0,5212.0,46927.0,465.0,4575.0,46937060,488.0,4458.0,3476.0,1587.0,4780.0,32738.0,25551.0,12383.0,1.0,37.0,311.0,470.0,11.0,239.0,1827.0,3057.0,84.0,1655.0,2394.0,1035.0,1127.0,13876.0,20892.0,10498.0,7.0,154.0,279.0,18.0,83.0,1391.0,2794.0,226.0,14075720,20948387,9032069,2880884
2020-03-26,10116.0,871.0,87124.0,6018.0,5046.0,51973.0,436.0,5011.0,46937060,495.0,4368.0,3450.0,1631.0,5275.0,37106.0,29001.0,14014.0,3.0,44.0,353.0,469.0,14.0,283.0,2180.0,3526.0,80.0,1632.0,2329.0,942.0,1207.0,15508.0,23221.0,11440.0,5.0,163.0,250.0,12.0,88.0,1554.0,3044.0,238.0,14075720,20948387,9032069,2880884
2020-03-27,9098.0,909.0,96222.0,6927.0,4820.0,56793.0,373.0,5384.0,46937060,453.0,3864.0,3093.0,1557.0,5728.0,40970.0,32094.0,15571.0,0.0,43.0,374.0,486.0,14.0,326.0,2554.0,4012.0,76.0,1527.0,2227.0,934.0,1283.0,17035.0,25448.0,12374.0,5.0,123.0,231.0,7.0,93.0,1677.0,3275.0,245.0,14075720,20948387,9032069,2880884
2020-03-28,7101.0,839.0,103323.0,7766.0,3395.0,60188.0,334.0,5718.0,46937060,323.0,2856.0,2345.0,1430.0,6051.0,43826.0,34439.0,17001.0,0.0,26.0,339.0,473.0,14.0,352.0,2893.0,4485.0,67.0,1016.0,1504.0,774.0,1350.0,18051.0,26952.0,13148.0,8.0,108.0,201.0,11.0,101.0,1785.0,3476.0,256.0,14075720,20948387,9032069,2880884
2020-03-29,5095.0,811.0,108418.0,8577.0,2660.0,62848.0,278.0,5996.0,46937060,232.0,1982.0,1703.0,1083.0,6283.0,45808.0,36142.0,18084.0,1.0,34.0,313.0,457.0,15.0,386.0,3206.0,4942.0,43.0,807.0,1139.0,645.0,1393.0,18858.0,28091.0,13793.0,0.0,104.0,168.0,2.0,101.0,1889.0,3644.0,258.0,14075720,20948387,9032069,2880884
2020-03-30,8008.0,913.0,116426.0,9490.0,3942.0,66790.0,335.0,6331.0,46937060,456.0,3414.0,2499.0,1508.0,6739.0,49222.0,38641.0,19592.0,0.0,43.0,352.0,515.0,15.0,429.0,3558.0,5457.0,79.0,1236.0,1685.0,900.0,1472.0,20094.0,29776.0,14693.0,6.0,105.0,218.0,5.0,107.0,1994.0,3862.0,263.0,14075720,20948387,9032069,2880884
2020-03-31,7927.0,899.0,124353.0,10389.0,3352.0,70142.0,300.0,6631.0,46937060,480.0,3344.0,2352.0,1613.0,7219.0,52566.0,40993.0,21205.0,1.0,38.0,349.0,508.0,16.0,467.0,3907.0,5965.0,55.0,1021.0,1408.0,806.0,1527.0,21115.0,31184.0,15499.0,3.0,98.0,182.0,10.0,110.0,2092.0,4044.0,273.0,14075720,20948387,9032069,2880884
2020-04-01,7064.0,895.0,131417.0,11284.0,3208.0,73350.0,268.0,6899.0,46937060,359.0,2830.0,2056.0,1697.0,7578.0,55396.0,43049.0,22902.0,2.0,37.0,313.0,539.0,18.0,504.0,4220.0,6504.0,56.0,1049.0,1226.0,847.0,1583.0,22164.0,32410.0,16346.0,7.0,94.0,158.0,8.0,117.0,2186.0,4202.0,281.0,14075720,20948387,9032069,2880884
2020-04-02,6908.0,858.0,138325.0,12142.0,2862.0,76212.0,215.0,7114.0,46937060,405.0,2799.0,1879.0,1735.0,7983.0,58195.0,44928.0,24637.0,2.0,43.0,280.0,523.0,20.0,547.0,4500.0,7027.0,67.0,822.0,1096.0,849.0,1650.0,22986.0,33506.0,17195.0,3.0,69.0,136.0,4.0,120.0,2255.0,4338.0,285.0,14075720,20948387,9032069,2880884
2020-04-03,6822.0,786.0,145147.0,12928.0,2762.0,78974.0,200.0,7314.0,46937060,404.0,2869.0,1761.0,1694.0,8387.0,61064.0,46689.0,26331.0,0.0,36.0,258.0,487.0,20.0,583.0,4758.0,7514.0,57.0,925.0,1007.0,748.0,1707.0,23911.0,34513.0,17943.0,3.0,68.0,119.0,7.0,123.0,2323.0,4457.0,292.0,14075720,20948387,9032069,2880884
2020-04-04,4673.0,740.0,149820.0,13668.0,1955.0,80929.0,161.0,7475.0,46937060,257.0,1809.0,1205.0,1337.0,8644.0,62873.0,47894.0,27668.0,2.0,31.0,231.0,471.0,22.0,614.0,4989.0,7985.0,49.0,587.0,659.0,642.0,1756.0,24498.0,35172.0,18585.0,1.0,59.0,97.0,4.0,124.0,2382.0,4554.0,296.0,14075720,20948387,9032069,2880884
2020-04-05,3147.0,750.0,152967.0,14418.0,1531.0,82460.0,152.0,7627.0,46937060,160.0,1130.0,797.0,1018.0,8804.0,64003.0,48691.0,28686.0,2.0,30.0,203.0,511.0,24.0,644.0,5192.0,8496.0,40.0,431.0,522.0,519.0,1796.0,24929.0,35694.0,19104.0,1.0,55.0,86.0,8.0,125.0,2437.0,4640.0,304.0,14075720,20948387,9032069,2880884
2020-04-06,5398.0,766.0,158365.0,15184.0,2267.0,84727.0,150.0,7777.0,46937060,350.0,2122.0,1364.0,1476.0,9154.0,66125.0,50055.0,30162.0,1.0,29.0,255.0,476.0,25.0,673.0,5447.0,8972.0,58.0,702.0,729.0,754.0,1854.0,25631.0,36423.0,19858.0,2.0,44.0,95.0,7.0,127.0,2481.0,4735.0,311.0,14075720,20948387,9032069,2880884
2020-04-07,5324.0,736.0,163689.0,15920.0,2194.0,86921.0,122.0,7899.0,46937060,317.0,2078.0,1283.0,1560.0,9471.0,68203.0,51338.0,31722.0,0.0,31.0,204.0,497.0,25.0,704.0,5651.0,9469.0,40.0,627.0,703.0,805.0,1894.0,26258.0,37126.0,20663.0,1.0,47.0,65.0,7.0,128.0,2528.0,4800.0,318.0,14075720,20948387,9032069,2880884
2020-04-08,5488.0,749.0,169177.0,16669.0,1992.0,88913.0,134.0,8033.0,46937060,391.0,2160.0,1140.0,1640.0,9862.0,70363.0,52478.0,33362.0,1.0,46.0,208.0,490.0,26.0,750.0,5859.0,9959.0,56.0,557.0,617.0,740.0,1950.0,26815.0,37743.0,21403.0,3.0,45.0,75.0,9.0,131.0,2573.0,4875.0,327.0,14075720,20948387,9032069,2880884
2020-04-09,4613.0,667.0,173790.0,17336.0,1636.0,90549.0,90.0,8123.0,46937060,303.0,1659.0,1009.0,1541.0,10165.0,72022.0,53487.0,34903.0,2.0,34.0,198.0,428.0,28.0,784.0,6057.0,10387.0,40.0,450.0,515.0,604.0,1990.0,27265.0,38258.0,22007.0,4.0,31.0,46.0,6.0,135.0,2604.0,4921.0,333.0,14075720,20948387,9032069,2880884
2020-04-10,4443.0,676.0,178233.0,18012.0,1465.0,92014.0,88.0,8211.0,46937060,275.0,1480.0,894.0,1691.0,10440.0,73502.0,54381.0,36594.0,0.0,29.0,192.0,451.0,28.0,813.0,6249.0,10838.0,35.0,426.0,427.0,559.0,2025.0,27691.0,38685.0,22566.0,4.0,26.0,49.0,9.0,139.0,2630.0,4970.0,342.0,14075720,20948387,9032069,2880884
2020-04-11,3075.0,628.0,181308.0,18640.0,1206.0,93220.0,68.0,8279.0,46937060,184.0,1023.0,682.0,1116.0,10624.0,74525.0,55063.0,37710.0,0.0,22.0,167.0,432.0,28.0,835.0,6416.0,11270.0,37.0,331.0,334.0,492.0,2062.0,28022.0,39019.0,23058.0,1.0,25.0,37.0,5.0,140.0,2655.0,5007.0,347.0,14075720,20948387,9032069,2880884
2020-04-12,2379.0,544.0,183687.0,19184.0,931.0,94151.0,82.0,8361.0,46937060,124.0,641.0,551.0,1037.0,10748.0,75166.0,55614.0,38747.0,1.0,9.0,138.0,390.0,29.0,844.0,6554.0,11660.0,25.0,228.0,273.0,399.0,2087.0,28250.0,39292.0,23457.0,2.0,30.0,44.0,6.0,142.0,2685.0,5051.0,353.0,14075720,20948387,9032069,2880884
2020-04-13,3127.0,587.0,186814.0,19771.0,1186.0,95337.0,88.0,8449.0,46937060,228.0,1153.0,657.0,1034.0,10976.0,76319.0,56271.0,39781.0,1.0,25.0,164.0,395.0,30.0,869.0,6718.0,12055.0,33.0,320.0,334.0,486.0,2120.0,28570.0,39626.0,23943.0,2.0,37.0,42.0,7.0,144.0,2722.0,5093.0,360.0,14075720,20948387,9032069,2880884
2020-04-14,3997.0,607.0,190811.0,20378.0,1337.0,96674.0,69.0,8518.0,46937060,294.0,1518.0,761.0,1315.0,11270.0,77837.0,57032.0,41096.0,1.0,21.0,160.0,424.0,31.0,890.0,6878.0,12479.0,41.0,376.0,361.0,536.0,2161.0,28946.0,39987.0,24479.0,2.0,29.0,30.0,7.0,146.0,2751.0,5123.0,367.0,14075720,20948387,9032069,2880884
2020-04-15,3706.0,552.0,194517.0,20930.0,1036.0,97710.0,74.0,8592.0,46937060,221.0,1287.0,717.0,1368.0,11491.0,79124.0,57749.0,42464.0,1.0,42.0,146.0,363.0,32.0,932.0,7024.0,12842.0,32.0,259.0,296.0,432.0,2193.0,29205.0,40283.0,24911.0,3.0,23.0,40.0,5.0,149.0,2774.0,5163.0,372.0,14075720,20948387,9032069,2880884
2020-04-16,3417.0,487.0,197934.0,21417.0,1055.0,98765.0,53.0,8645.0,46937060,252.0,1211.0,670.0,1188.0,11743.0,80335.0,58419.0,43652.0,2.0,27.0,150.0,307.0,34.0,959.0,7174.0,13149.0,23.0,270.0,284.0,466.0,2216.0,29475.0,40567.0,25377.0,1.0,15.0,33.0,2.0,150.0,2789.0,5196.0,374.0,14075720,20948387,9032069,2880884
2020-04-17,3462.0,507.0,201396.0,21924.0,931.0,99696.0,61.0,8706.0,46937060,223.0,1174.0,626.0,1308.0,11966.0,81509.0,59045.0,44960.0,1.0,21.0,136.0,347.0,35.0,980.0,7310.0,13496.0,32.0,219.0,261.0,408.0,2248.0,29694.0,40828.0,25785.0,6.0,24.0,21.0,9.0,156.0,2813.0,5217.0,383.0,14075720,20948387,9032069,2880884
2020-04-18,2182.0,435.0,203578.0,22359.0,624.0,100320.0,37.0,8743.0,46937060,126.0,657.0,381.0,908.0,12092.0,82166.0,59426.0,45868.0,0.0,15.0,116.0,300.0,35.0,995.0,7426.0,13796.0,17.0,146.0,158.0,298.0,2265.0,29840.0,40986.0,26083.0,1.0,12.0,20.0,4.0,157.0,2825.0,5237.0,387.0,14075720,20948387,9032069,2880884
2020-04-19,1445.0,401.0,205023.0,22760.0,564.0,100884.0,36.0,8779.0,46937060,98.0,411.0,247.0,597.0,12190.0,82577.0,59673.0,46465.0,0.0,19.0,98.0,281.0,35.0,1014.0,7524.0,14077.0,14.0,134.0,144.0,270.0,2279.0,29974.0,41130.0,26353.0,2.0,15.0,17.0,1.0,159.0,2840.0,5254.0,388.0,14075720,20948387,9032069,2880884
2020-04-20,2519.0,387.0,207542.0,23147.0,738.0,101622.0,44.0,8823.0,46937060,172.0,878.0,496.0,846.0,12362.0,83455.0,60169.0,47311.0,0.0,10.0,105.0,270.0,35.0,1024.0,7629.0,14347.0,22.0,182.0,188.0,327.0,2301.0,30156.0,41318.0,26680.0,2.0,16.0,22.0,4.0,161.0,2856.0,5276.0,392.0,14075720,20948387,9032069,2880884
2020-04-21,2730.0,427.0,210272.0,23574.0,750.0,102372.0,42.0,8865.0,46937060,226.0,926.0,484.0,936.0,12588.0,84381.0,60653.0,48247.0,1.0,16.0,118.0,288.0,36.0,1040.0,7747.0,14635.0,27.0,189.0,189.0,326.0,2328.0,30345.0,41507.0,27006.0,4.0,10.0,22.0,4.0,165.0,2866.0,5298.0,396.0,14075720,20948387,9032069,2880884
2020-04-22,2767.0,344.0,213039.0,23918.0,550.0,102922.0,36.0,8901.0,46937060,172.0,953.0,469.0,956.0,12760.0,85334.0,61122.0,49203.0,0.0,17.0,100.0,227.0,36.0,1057.0,7847.0,14862.0,21.0,133.0,133.0,252.0,2349.0,30478.0,41640.0,27258.0,2.0,11.0,20.0,3.0,167.0,2877.0,5318.0,399.0,14075720,20948387,9032069,2880884
2020-04-23,2223.0,331.0,215262.0,24249.0,519.0,103441.0,44.0,8945.0,46937060,158.0,791.0,391.0,776.0,12918.0,86125.0,61513.0,49979.0,1.0,21.0,105.0,202.0,37.0,1078.0,7952.0,15064.0,13.0,133.0,139.0,222.0,2362.0,30611.0,41779.0,27480.0,2.0,13.0,24.0,3.0,169.0,2890.0,5342.0,402.0,14075720,20948387,9032069,2880884
2020-04-24,2286.0,330.0,217548.0,24579.0,561.0,104002.0,33.0,8978.0,46937060,173.0,834.0,403.0,686.0,13091.0,86959.0,61916.0,50665.0,0.0,22.0,84.0,219.0,37.0,1100.0,8036.0,15283.0,9.0,148.0,148.0,242.0,2371.0,30759.0,41927.0,27722.0,0.0,17.0,9.0,6.0,169.0,2907.0,5351.0,408.0,14075720,20948387,9032069,2880884
2020-04-25,1290.0,295.0,218838.0,24874.0,350.0,104352.0,26.0,9004.0,46937060,99.0,502.0,254.0,363.0,13190.0,87461.0,62170.0,51028.0,0.0,10.0,65.0,219.0,37.0,1110.0,8101.0,15502.0,13.0,67.0,101.0,162.0,2384.0,30826.0,42028.0,27884.0,1.0,6.0,13.0,4.0,170.0,2913.0,5364.0,412.0,14075720,20948387,9032069,2880884
2020-04-26,821.0,272.0,219659.0,25146.0,261.0,104613.0,22.0,9026.0,46937060,87.0,278.0,143.0,262.0,13277.0,87739.0,62313.0,51290.0,0.0,10.0,72.0,190.0,37.0,1120.0,8173.0,15692.0,17.0,63.0,53.0,120.0,2401.0,30889.0,42081.0,28004.0,1.0,8.0,9.0,4.0,171.0,2921.0,5373.0,416.0,14075720,20948387,9032069,2880884
2020-04-27,1653.0,258.0,221312.0,25404.0,483.0,105096.0,30.0,9056.0,46937060,157.0,691.0,307.0,434.0,13434.0,88430.0,62620.0,51724.0,1.0,12.0,66.0,179.0,38.0,1132.0,8239.0,15871.0,17.0,148.0,113.0,197.0,2418.0,31037.0,42194.0,28201.0,1.0,6.0,18.0,5.0,172.0,2927.0,5391.0,421.0,14075720,20948387,9032069,2880884
2020-04-28,1737.0,259.0,223049.0,25663.0,400.0,105496.0,34.0,9090.0,46937060,158.0,670.0,296.0,549.0,13592.0,89100.0,62916.0,52273.0,0.0,15.0,75.0,168.0,38.0,1147.0,8314.0,16039.0,12.0,100.0,124.0,156.0,2430.0,31137.0,42318.0,28357.0,1.0,12.0,16.0,5.0,173.0,2939.0,5407.0,426.0,14075720,20948387,9032069,2880884
2020-04-29,1484.0,236.0,224533.0,25899.0,351.0,105847.0,24.0,9114.0,46937060,157.0,620.0,281.0,367.0,13749.0,89720.0,63197.0,52640.0,0.0,10.0,74.0,150.0,38.0,1157.0,8388.0,16189.0,23.0,85.0,97.0,136.0,2453.0,31222.0,42415.0,28493.0,1.0,8.0,11.0,3.0,174.0,2947.0,5418.0,429.0,14075720,20948387,9032069,2880884
2020-04-30,1438.0,223.0,225971.0,26122.0,370.0,106217.0,23.0,9137.0,46937060,169.0,592.0,267.0,357.0,13918.0,90312.0,63464.0,52997.0,1.0,16.0,58.0,146.0,39.0,1173.0,8446.0,16335.0,17.0,82.0,109.0,154.0,2470.0,31304.0,42524.0,28647.0,3.0,3.0,15.0,1.0,177.0,2950.0,5433.0,430.0,14075720,20948387,9032069,2880884
2020-05-01,793.0,176.0,226764.0,26298.0,244.0,106461.0,20.0,9157.0,46937060,75.0,284.0,134.0,271.0,13993.0,90596.0,63598.0,53268.0,0.0,9.0,40.0,125.0,39.0,1182.0,8486.0,16460.0,13.0,43.0,62.0,119.0,2483.0,31347.0,42586.0,28766.0,1.0,1.0,16.0,1.0,178.0,2951.0,5449.0,431.0,14075720,20948387,9032069,2880884
2020-05-02,566.0,202.0,227330.0,26500.0,213.0,106674.0,11.0,9168.0,46937060,46.0,219.0,107.0,176.0,14039.0,90815.0,63705.0,53444.0,0.0,8.0,58.0,135.0,39.0,1190.0,8544.0,16595.0,7.0,51.0,57.0,91.0,2490.0,31398.0,42643.0,28857.0,1.0,3.0,4.0,3.0,179.0,2954.0,5453.0,434.0,14075720,20948387,9032069,2880884
2020-05-03,451.0,197.0,227781.0,26697.0,195.0,106869.0,13.0,9181.0,46937060,38.0,179.0,91.0,135.0,14077.0,90994.0,63796.0,53579.0,0.0,9.0,55.0,131.0,39.0,1199.0,8599.0,16726.0,13.0,35.0,52.0,91.0,2503.0,31433.0,42695.0,28948.0,1.0,1.0,7.0,4.0,180.0,2955.0,5460.0,438.0,14075720,20948387,9032069,2880884
2020-05-04,1012.0,186.0,228793.0,26883.0,330.0,107199.0,17.0,9198.0,46937060,102.0,409.0,201.0,265.0,14179.0,91403.0,63997.0,53844.0,0.0,8.0,48.0,126.0,39.0,1207.0,8647.0,16852.0,13.0,75.0,90.0,143.0,2516.0,31508.0,42785.0,29091.0,3.0,5.0,6.0,3.0,183.0,2960.0,5466.0,441.0,14075720,20948387,9032069,2880884
2020-05-05,981.0,183.0,229774.0,27066.0,293.0,107492.0,16.0,9214.0,46937060,89.0,369.0,209.0,285.0,14268.0,91772.0,64206.0,54129.0,0.0,5.0,59.0,117.0,39.0,1212.0,8706.0,16969.0,17.0,64.0,89.0,115.0,2533.0,31572.0,42874.0,29206.0,1.0,5.0,7.0,3.0,184.0,2965.0,5473.0,444.0,14075720,20948387,9032069,2880884
2020-05-06,985.0,153.0,230759.0,27219.0,288.0,107780.0,21.0,9235.0,46937060,105.0,401.0,176.0,278.0,14373.0,92173.0,64382.0,54407.0,1.0,7.0,49.0,93.0,40.0,1219.0,8755.0,17062.0,18.0,71.0,68.0,122.0,2551.0,31643.0,42942.0,29328.0,3.0,7.0,7.0,3.0,187.0,2972.0,5480.0,447.0,14075720,20948387,9032069,2880884
2020-05-07,955.0,166.0,231714.0,27385.0,256.0,108036.0,21.0,9256.0,46937060,82.0,399.0,178.0,270.0,14455.0,92572.0,64560.0,54677.0,0.0,13.0,45.0,106.0,40.0,1232.0,8800.0,17168.0,13.0,79.0,62.0,97.0,2564.0,31722.0,43004.0,29425.0,1.0,6.0,10.0,4.0,188.0,2978.0,5490.0,451.0,14075720,20948387,9032069,2880884
2020-05-08,918.0,146.0,232632.0,27531.0,226.0,108262.0,20.0,9276.0,46937060,100.0,362.0,195.0,235.0,14555.0,92934.0,64755.0,54912.0,0.0,9.0,45.0,90.0,40.0,1241.0,8845.0,17258.0,16.0,66.0,51.0,87.0,2580.0,31788.0,43055.0,29512.0,5.0,5.0,10.0,0.0,193.0,2983.0,5500.0,451.0,14075720,20948387,9032069,2880884
2020-05-09,491.0,125.0,233123.0,27656.0,139.0,108401.0,6.0,9282.0,46937060,59.0,195.0,84.0,143.0,14614.0,93129.0,64839.0,55055.0,0.0,11.0,38.0,75.0,40.0,1252.0,8883.0,17333.0,7.0,29.0,39.0,62.0,2587.0,31817.0,43094.0,29574.0,1.0,1.0,3.0,1.0,194.0,2984.0,5503.0,452.0,14075720,20948387,9032069,2880884
2020-05-10,317.0,110.0,233440.0,27766.0,118.0,108519.0,14.0,9296.0,46937060,35.0,133.0,69.0,77.0,14649.0,93262.0,64908.0,55132.0,0.0,10.0,30.0,69.0,40.0,1262.0,8913.0,17402.0,11.0,26.0,32.0,46.0,2598.0,31843.0,43126.0,29620.0,0.0,2.0,11.0,1.0,194.0,2986.0,5514.0,453.0,14075720,20948387,9032069,2880884
2020-05-11,1495.0,122.0,234935.0,27888.0,149.0,108668.0,6.0,9302.0,46937060,115.0,751.0,278.0,351.0,14764.0,94013.0,65186.0,55483.0,1.0,9.0,38.0,72.0,41.0,1271.0,8951.0,17474.0,6.0,34.0,56.0,50.0,2604.0,31877.0,43182.0,29670.0,0.0,0.0,4.0,2.0,194.0,2986.0,5518.0,455.0,14075720,20948387,9032069,2880884
2020-05-12,739.0,114.0,235674.0,28002.0,153.0,108821.0,5.0,9307.0,46937060,94.0,310.0,179.0,156.0,14858.0,94323.0,65365.0,55639.0,0.0,4.0,30.0,75.0,41.0,1275.0,8981.0,17549.0,6.0,48.0,47.0,50.0,2610.0,31925.0,43229.0,29720.0,0.0,1.0,3.0,1.0,194.0,2987.0,5521.0,456.0,14075720,20948387,9032069,2880884
2020-05-13,805.0,87.0,236479.0,28089.0,124.0,108945.0,12.0,9319.0,46937060,106.0,357.0,158.0,184.0,14964.0,94680.0,65523.0,55823.0,0.0,13.0,20.0,53.0,41.0,1288.0,9001.0,17602.0,6.0,35.0,37.0,46.0,2616.0,31960.0,43266.0,29766.0,0.0,4.0,7.0,1.0,194.0,2991.0,5528.0,457.0,14075720,20948387,9032069,2880884
2020-05-14,786.0,87.0,237265.0,28176.0,121.0,109066.0,7.0,9326.0,46937060,108.0,382.0,136.0,160.0,15072.0,95062.0,65659.0,55983.0,0.0,6.0,29.0,52.0,41.0,1294.0,9030.0,17654.0,7.0,33.0,26.0,53.0,2623.0,31993.0,43292.0,29819.0,0.0,2.0,5.0,0.0,194.0,2993.0,5533.0,457.0,14075720,20948387,9032069,2880884
2020-05-15,801.0,78.0,238066.0,28254.0,128.0,109194.0,7.0,9333.0,46937060,118.0,400.0,121.0,161.0,15190.0,95462.0,65780.0,56144.0,0.0,5.0,21.0,49.0,41.0,1299.0,9051.0,17703.0,6.0,45.0,27.0,47.0,2629.0,32038.0,43319.0,29866.0,0.0,3.0,4.0,0.0,194.0,2996.0,5537.0,457.0,14075720,20948387,9032069,2880884
